x,y
Non_Corona_tran21_125.jpg,0
Non_Corona_tran21_126.jpg,0
Non_Corona_tran21_127.jpg,0
Non_Corona_tran21_128.jpg,0
Non_Corona_tran21_129.jpg,0
Non_Corona_tran21_13.jpg,0
Non_Corona_tran21_130.jpg,0
Non_Corona_tran21_131.jpg,0
Non_Corona_tran21_132.jpg,0
Non_Corona_tran21_133.jpg,0
Non_Corona_tran21_134.jpg,0
Non_Corona_tran21_135.jpg,0
Non_Corona_tran21_136.jpg,0
Non_Corona_tran21_137.jpg,0
Non_Corona_tran21_138.jpg,0
Non_Corona_tran21_139.jpg,0
Non_Corona_tran21_14.jpg,0
Non_Corona_tran21_140.jpg,0
Non_Corona_tran21_15.jpg,0
Non_Corona_tran21_16.jpg,0
Non_Corona_tran21_17.jpg,0
Non_Corona_tran21_18.jpg,0
Non_Corona_tran21_19.jpg,0
Non_Corona_tran21_2.jpg,0
Non_Corona_tran21_20.jpg,0
Non_Corona_tran21_21.jpg,0
Non_Corona_tran21_22.jpg,0
Non_Corona_tran21_23.jpg,0
Non_Corona_tran21_24.jpg,0
Non_Corona_tran21_25.jpg,0
Non_Corona_tran21_26.jpg,0
Non_Corona_tran21_27.jpg,0
Non_Corona_tran21_28.jpg,0
Non_Corona_tran21_29.jpg,0
Non_Corona_tran21_3.jpg,0
Non_Corona_tran21_30.jpg,0
Non_Corona_tran21_31.jpg,0
Non_Corona_tran21_32.jpg,0
Non_Corona_tran21_33.jpg,0
Non_Corona_tran21_34.jpg,0
Non_Corona_tran21_35.jpg,0
Non_Corona_tran21_36.jpg,0
Non_Corona_tran21_37.jpg,0
Non_Corona_tran21_38.jpg,0
Non_Corona_tran21_39.jpg,0
Non_Corona_tran21_4.jpg,0
Non_Corona_tran21_40.jpg,0
Non_Corona_tran21_41.jpg,0
Non_Corona_tran21_42.jpg,0
Non_Corona_tran21_43.jpg,0
Non_Corona_tran21_44.jpg,0
Non_Corona_tran21_45.jpg,0
Non_Corona_tran21_46.jpg,0
Non_Corona_tran21_47.jpg,0
Non_Corona_tran21_48.jpg,0
Non_Corona_tran21_49.jpg,0
Non_Corona_tran21_5.jpg,0
Non_Corona_tran21_50.jpg,0
Non_Corona_tran21_51.jpg,0
Non_Corona_tran21_52.jpg,0
Non_Corona_tran21_53.jpg,0
Non_Corona_tran21_54.jpg,0
Non_Corona_tran21_55.jpg,0
Non_Corona_tran21_56.jpg,0
Non_Corona_tran21_57.jpg,0
Non_Corona_tran21_58.jpg,0
Non_Corona_tran21_59.jpg,0
Non_Corona_tran21_6.jpg,0
Non_Corona_tran21_60.jpg,0
Non_Corona_tran21_61.jpg,0
Non_Corona_tran21_62.jpg,0
Non_Corona_tran21_63.jpg,0
Non_Corona_tran21_64.jpg,0
Non_Corona_tran21_65.jpg,0
Non_Corona_tran21_66.jpg,0
Non_Corona_tran21_67.jpg,0
Non_Corona_tran21_68.jpg,0
Non_Corona_tran21_69.jpg,0
Non_Corona_tran21_7.jpg,0
Non_Corona_tran21_70.jpg,0
Non_Corona_tran21_71.jpg,0
Non_Corona_tran21_72.jpg,0
Non_Corona_tran21_73.jpg,0
Non_Corona_tran21_74.jpg,0
Non_Corona_tran21_75.jpg,0
Non_Corona_tran21_76.jpg,0
Non_Corona_tran21_77.jpg,0
Non_Corona_tran21_78.jpg,0
Non_Corona_tran21_79.jpg,0
Non_Corona_tran21_8.jpg,0
Non_Corona_tran21_80.jpg,0
Non_Corona_tran21_81.jpg,0
Non_Corona_tran21_82.jpg,0
Non_Corona_tran21_83.jpg,0
Non_Corona_tran21_84.jpg,0
Non_Corona_tran21_85.jpg,0
Non_Corona_tran21_86.jpg,0
Non_Corona_tran21_87.jpg,0
Non_Corona_tran21_88.jpg,0
Non_Corona_tran21_89.jpg,0
Non_Corona_tran21_9.jpg,0
Non_Corona_tran21_90.jpg,0
Non_Corona_tran21_91.jpg,0
Non_Corona_tran21_92.jpg,0
Non_Corona_tran21_93.jpg,0
Non_Corona_tran21_94.jpg,0
Non_Corona_tran21_95.jpg,0
Non_Corona_tran21_96.jpg,0
Non_Corona_tran21_97.jpg,0
Non_Corona_tran21_98.jpg,0
Non_Corona_tran21_99.jpg,0
Non_Corona_tran31_1.jpg,0
Non_Corona_tran31_10.jpg,0
Non_Corona_tran31_100.jpg,0
Non_Corona_tran31_101.jpg,0
Non_Corona_tran31_102.jpg,0
Non_Corona_tran31_103.jpg,0
Non_Corona_tran31_104.jpg,0
Non_Corona_tran31_105.jpg,0
Non_Corona_tran31_106.jpg,0
Non_Corona_tran31_107.jpg,0
Non_Corona_tran31_108.jpg,0
Non_Corona_tran31_109.jpg,0
Non_Corona_tran31_11.jpg,0
Non_Corona_tran31_110.jpg,0
Non_Corona_tran31_111.jpg,0
Non_Corona_tran31_112.jpg,0
Non_Corona_tran31_113.jpg,0
Non_Corona_tran31_114.jpg,0
Non_Corona_tran31_115.jpg,0
Non_Corona_tran31_116.jpg,0
Non_Corona_tran31_117.jpg,0
Non_Corona_tran31_118.jpg,0
Non_Corona_tran31_119.jpg,0
Non_Corona_tran31_12.jpg,0
Non_Corona_tran31_120.jpg,0
Non_Corona_tran31_121.jpg,0
Non_Corona_tran31_122.jpg,0
Non_Corona_tran31_123.jpg,0
Non_Corona_tran31_124.jpg,0
Non_Corona_tran31_125.jpg,0
Non_Corona_tran31_126.jpg,0
Non_Corona_tran31_127.jpg,0
Non_Corona_tran31_128.jpg,0
Non_Corona_tran31_129.jpg,0
Non_Corona_tran31_13.jpg,0
Non_Corona_tran31_130.jpg,0
Non_Corona_tran31_131.jpg,0
Non_Corona_tran31_132.jpg,0
Non_Corona_tran31_133.jpg,0
Non_Corona_tran31_134.jpg,0
Non_Corona_tran31_135.jpg,0
Non_Corona_tran31_136.jpg,0
Non_Corona_tran31_137.jpg,0
Non_Corona_tran31_138.jpg,0
Non_Corona_tran31_139.jpg,0
Non_Corona_tran31_14.jpg,0
Non_Corona_tran31_140.jpg,0
Non_Corona_tran31_15.jpg,0
Non_Corona_tran31_16.jpg,0
Non_Corona_tran31_17.jpg,0
Non_Corona_tran31_18.jpg,0
Non_Corona_tran31_19.jpg,0
Non_Corona_tran31_2.jpg,0
Non_Corona_tran31_20.jpg,0
Non_Corona_tran31_21.jpg,0
Non_Corona_tran31_22.jpg,0
Non_Corona_tran31_23.jpg,0
Non_Corona_tran31_24.jpg,0
Non_Corona_tran31_25.jpg,0
Non_Corona_tran31_26.jpg,0
Non_Corona_tran31_27.jpg,0
Non_Corona_tran31_28.jpg,0
Non_Corona_tran31_29.jpg,0
Non_Corona_tran31_3.jpg,0
Non_Corona_tran31_30.jpg,0
Non_Corona_tran31_31.jpg,0
Non_Corona_tran31_32.jpg,0
Non_Corona_tran31_33.jpg,0
Non_Corona_tran31_34.jpg,0
Non_Corona_tran31_35.jpg,0
Non_Corona_tran31_36.jpg,0
Non_Corona_tran31_37.jpg,0
Non_Corona_tran31_38.jpg,0
Non_Corona_tran31_39.jpg,0
Non_Corona_tran31_4.jpg,0
Non_Corona_tran31_40.jpg,0
Non_Corona_tran31_41.jpg,0
Non_Corona_tran31_42.jpg,0
Non_Corona_tran31_43.jpg,0
Non_Corona_tran31_44.jpg,0
Non_Corona_tran31_45.jpg,0
Non_Corona_tran31_46.jpg,0
Non_Corona_tran31_47.jpg,0
Non_Corona_tran31_48.jpg,0
Non_Corona_tran31_49.jpg,0
Non_Corona_tran31_5.jpg,0
Non_Corona_tran31_50.jpg,0
Non_Corona_tran31_51.jpg,0
Non_Corona_tran31_52.jpg,0
Non_Corona_tran31_53.jpg,0
Non_Corona_tran31_54.jpg,0
Non_Corona_tran31_55.jpg,0
Non_Corona_tran31_56.jpg,0
Non_Corona_tran31_57.jpg,0
Non_Corona_tran31_58.jpg,0
Non_Corona_tran31_59.jpg,0
Non_Corona_tran31_6.jpg,0
Non_Corona_tran31_60.jpg,0
Non_Corona_tran31_61.jpg,0
Non_Corona_tran31_62.jpg,0
Non_Corona_tran31_63.jpg,0
Non_Corona_tran31_64.jpg,0
Non_Corona_tran31_65.jpg,0
Non_Corona_tran31_66.jpg,0
Non_Corona_tran31_67.jpg,0
Non_Corona_tran31_68.jpg,0
Non_Corona_tran31_69.jpg,0
Non_Corona_tran31_7.jpg,0
Non_Corona_tran31_70.jpg,0
Non_Corona_tran31_71.jpg,0
Non_Corona_tran31_72.jpg,0
Non_Corona_tran31_73.jpg,0
Non_Corona_tran31_74.jpg,0
Non_Corona_tran31_75.jpg,0
Non_Corona_tran31_76.jpg,0
Non_Corona_tran31_77.jpg,0
Non_Corona_tran31_78.jpg,0
Non_Corona_tran31_79.jpg,0
Non_Corona_tran31_8.jpg,0
Non_Corona_tran31_80.jpg,0
Non_Corona_tran31_81.jpg,0
Non_Corona_tran31_82.jpg,0
Non_Corona_tran31_83.jpg,0
Non_Corona_tran31_84.jpg,0
Non_Corona_tran31_85.jpg,0
Non_Corona_tran31_86.jpg,0
Non_Corona_tran31_87.jpg,0
Non_Corona_tran31_88.jpg,0
Non_Corona_tran31_89.jpg,0
Non_Corona_tran31_9.jpg,0
Non_Corona_tran31_90.jpg,0
Non_Corona_tran31_91.jpg,0
Non_Corona_tran31_92.jpg,0
Non_Corona_tran31_93.jpg,0
Non_Corona_tran31_94.jpg,0
Non_Corona_tran31_95.jpg,0
Non_Corona_tran31_96.jpg,0
Non_Corona_tran31_97.jpg,0
Non_Corona_tran31_98.jpg,0
Non_Corona_tran31_99.jpg,0
